select_box,parent_product_id,product_id,search_term,cluster_id,inf_config,kw-prediction_iteration_selected,kw-target_rank,kw-estimated_additional_sales,kw-estimated_additional_loss,kw-total_soft_score,kw-total_hard_score,sr_rc-prediction_iteration_selected,sr_rc-target_rank,sr_rc-estimated_additional_sales,sr_rc-estimated_additional_loss,sr_rc-total_soft_score,sr_rc-total_hard_score,kw_sr_rc-prediction_iteration_selected,kw_sr_rc-target_rank,kw_sr_rc-estimated_additional_sales,kw_sr_rc-estimated_additional_loss,kw_sr_rc-total_soft_score,kw_sr_rc-total_hard_score,pr-prediction_iteration_selected,pr-target_rank,pr-estimated_additional_sales,pr-estimated_additional_loss,pr-total_soft_score,pr-total_hard_score,total_soft_score_product,color_code,biz_configuration_id,session_sequence,session_id,optimization_metric
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach killer infestation,9,sr_rc,3,129,0,0,0,-1,100,117,0,131,0,-2,3,129,0,2,0,-2,9,133,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach killer powder,10,sr_rc,85,61,2,0,0,-2,100,112,0,131,0,-3,99,45,3,117,0,-3,10,128,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach spray,11,sr_rc,18,158,2,0,0,-2,100,167,1,131,0,-3,100,96,15,131,0,-3,9,183,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach spray indoor home,11,sr_rc,12,140,0,0,0,-2,100,140,0,131,0,-3,12,140,0,11,0,-3,9,156,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,eliminate roaches permanently,12,sr_rc,10,149,0,0,0,-2,100,150,0,131,0,-3,10,149,0,9,0,-3,31,164,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,german roach killer indoor infestation,13,sr_rc,12,126,0,0,0,-2,100,121,0,131,0,-3,14,124,0,13,0,-3,9,138,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,get rid of roaches permanently,14,sr_rc,6,180,0,0,0,-2,100,176,0,131,0,-3,6,180,0,5,0,-3,31,189,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,glue traps for roaches,15,sr_rc,10,170,0,0,0,-2,99,163,0,117,0,-3,10,169,0,9,0,-3,2,184,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach trap,15,sr_rc,4,91,2,0,0,-1,100,77,12,131,0,-2,46,62,28,46,0,-2,31,95,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach traps,15,sr_rc,7,110,22,0,0,-1,100,100,54,131,0,-2,7,110,23,6,0,-2,31,119,1,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,large roach traps indoor,16,sr_rc,9,47,10,0,0,-2,100,37,24,131,0,-3,100,10,241,131,0,-2,31,58,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach traps indoor,16,sr_rc,8,130,29,0,1,-1,100,118,83,131,0,-1,8,130,29,7,0,-2,31,138,1,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,mata cucarachas para dentro de casa efectivo,17,sr_rc,100,102,7,0,0,-1,100,158,1,131,0,-2,100,85,11,131,0,-2,30,175,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,pegamento para cucarachas,18,sr_rc,97,120,0,0,0,-1,100,119,0,131,0,-2,100,102,0,131,0,-2,3,137,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,producto para eliminar las cucarachas,19,sr_rc,100,117,0,0,0,-1,100,116,0,131,0,-2,100,102,0,131,0,-2,4,131,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach baits indoor infestation,20,sr_rc,8,107,0,0,0,-1,100,104,1,131,0,-2,8,107,1,7,0,-2,4,122,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach bombs indoor infestation,21,sr_rc,9,149,0,0,0,-1,100,142,1,131,0,-2,9,148,0,8,0,-2,31,157,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach killer bait stations,22,sr_rc,15,60,3,0,0,-2,100,73,1,131,0,-3,16,58,4,15,0,-3,5,89,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach killing bait,23,sr_rc,17,103,2,0,0,-2,100,112,1,131,0,-3,17,102,2,16,0,-3,5,130,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach sticky traps,24,sr_rc,15,91,1,0,0,-1,100,83,2,131,0,-2,50,64,4,50,0,-2,2,105,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach sticky traps indoor for home,24,sr_rc,13,52,1,0,0,-1,100,43,2,131,0,-2,100,18,13,131,0,-2,4,66,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach traps for car,25,sr_rc,48,22,5,0,0,-2,100,37,2,131,0,-3,100,4,64,131,0,-2,31,55,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,roach traps indoor infestation,26,sr_rc,11,52,1,0,0,-1,100,45,1,131,0,-2,100,21,6,131,0,-2,31,64,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,scorpion traps for inside your home,27,sr_rc,72,27,8,0,0,-2,99,69,1,117,0,-3,100,9,38,131,0,-2,2,87,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,spider traps for inside your home,28,sr_rc,21,125,1,0,0,-2,100,137,0,131,0,-3,65,87,2,65,0,-3,2,156,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,trampas para cucarachas,29,sr_rc,100,45,20,0,0,-1,100,89,2,131,0,-2,100,28,43,131,0,-1,4,106,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZDR98GK,keep wasp away,1,kw,52,1,3531,0,37,-1,93,29,16,104,0,-3,47,1,3531,47,1,-2,2,39,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZDR98GK,wasp nest decoy waterproof,2,kw,7,1,2122,0,22,0,100,6,123,164,0,-1,7,1,2122,6,3,-1,2,10,2,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZDR98GK,bee repellent outdoor,3,sr_rc,67,45,18,0,0,-2,100,87,2,164,0,-2,100,34,30,164,0,-2,2,98,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,fake wasp nest,1,kw,7,1,8814,0,147,0,13,12,25,12,0,-2,7,1,8814,6,19,-1,2,13,3,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0FCMR4Z1N,B0DZF2S49B,fake wasp nests,1,kw,5,1,1186,0,21,0,28,9,12,28,0,-2,5,1,1186,4,4,-1,2,10,1,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0FCMR4Z1N,B0DZF2S49B,wasp nest,1,kw,8,1,835,0,13,0,20,12,8,19,0,-2,8,1,835,7,2,-1,2,15,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp nest decoy,2,kw,10,1,8046,0,125,0,84,17,58,89,0,-1,9,1,8046,8,13,-1,2,21,1,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0FCMR4Z1N,B0DZF2S49B,wasp decoy nest,2,kw,7,1,1418,0,32,0,28,10,8,28,0,-2,7,1,1418,6,4,-1,2,11,1,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0FCMR4Z1N,B0DZF2S49B,wasp decoy,2,kw,6,1,773,0,16,0,100,7,34,164,0,-2,6,1,773,5,2,-1,2,12,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,paper wasp nest decoys,2,kw,8,1,926,0,15,-1,100,10,21,164,0,-3,8,1,926,7,2,-2,2,14,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,bee and wasp repellent outdoor,3,sr_rc,46,4,45,0,1,-1,100,27,2,164,0,-2,52,1,255,53,0,-1,2,41,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,bee repellent outdoor,3,sr_rc,68,19,42,0,0,-1,100,62,2,164,0,-2,100,8,148,164,0,-1,3,73,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp repellent,3,sr_rc,54,23,15,0,0,-1,100,51,2,164,0,-2,100,10,58,164,0,-1,2,64,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp repellent outdoor,3,sr_rc,42,38,52,0,1,0,100,56,14,164,0,-2,42,36,61,42,0,-1,2,69,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,bee deterrent for patio,4,sr_rc,59,1,296,0,2,0,100,34,1,164,0,-2,55,1,299,56,0,-1,2,47,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,bee deterrent for pool,5,sr_rc,17,1,1108,0,18,-1,93,18,11,104,0,-3,16,1,1108,15,1,-2,2,25,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,bee repellent for pool,6,sr_rc,38,1,224,0,3,-1,91,34,1,100,0,-3,36,1,224,36,0,-2,2,41,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,fake bee hive,7,sr_rc,25,1,2648,0,31,-1,100,14,46,164,0,-2,23,1,2648,22,1,-2,2,24,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,fake hornet nest,8,sr_rc,39,1,3224,0,30,-1,19,45,1,18,0,-3,37,1,3224,37,1,-2,2,46,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,fake hornets nest,8,sr_rc,19,1,1945,0,23,-1,19,33,1,18,0,-3,19,1,1945,18,1,-2,2,34,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,hornet nest decoy,9,sr_rc,24,1,2090,0,25,0,83,30,5,88,0,-2,23,1,2090,22,1,-1,2,34,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,hornets nest decoy,9,sr_rc,66,24,11,0,0,-1,28,84,0,28,0,-2,66,19,15,68,0,-2,2,86,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp deterrent,10,sr_rc,7,1,711,0,12,0,100,5,77,164,0,-1,7,1,711,6,2,-1,2,14,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp deterrent for patio,10,sr_rc,12,1,730,0,14,0,99,7,47,136,0,-1,12,1,730,11,1,-1,2,16,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp deterrent outdoor,10,sr_rc,35,1,3622,0,46,0,100,19,34,164,0,-2,33,1,3622,33,1,-1,2,28,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp nest spray,11,sr_rc,48,1,1906,0,19,-1,67,40,3,69,0,-3,43,1,1906,43,0,-2,2,46,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0FCMR4Z1N,B0DZF2S49B,wasp repellent outdoor patio,12,sr_rc,49,6,142,0,2,0,100,22,14,164,0,-2,74,1,1348,77,0,-1,2,38,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
